round,timestamp,result
5841,2025-11-01T15:03:04.572365,P
5842,2025-11-01T15:03:05.572368,B
5843,2025-11-01T15:03:06.572372,B
5844,2025-11-01T15:03:07.572375,P
5845,2025-11-01T15:03:08.572379,B
5846,2025-11-01T15:03:09.572382,T
5847,2025-11-01T15:03:10.572386,P
5848,2025-11-01T15:03:11.572389,B
5849,2025-11-01T15:03:12.572393,P
5850,2025-11-01T15:03:13.572396,B
5851,2025-11-01T15:03:14.572400,B
5852,2025-11-01T15:03:15.572403,P
5853,2025-11-01T15:03:16.572407,P
5854,2025-11-01T15:03:17.572410,B
5855,2025-11-01T15:03:18.572413,P
5856,2025-11-01T15:03:19.572417,B
5857,2025-11-01T15:03:20.572420,B
5858,2025-11-01T15:03:21.572424,P
5859,2025-11-01T15:03:22.572427,B
5860,2025-11-01T15:03:23.572430,B
5861,2025-11-01T15:03:24.572434,P
5862,2025-11-01T15:03:25.572437,B
5863,2025-11-01T15:03:26.572441,B
5864,2025-11-01T15:03:27.572444,B
5865,2025-11-01T15:03:28.572447,B
5866,2025-11-01T15:03:29.572451,B
5867,2025-11-01T15:03:30.572454,P
5868,2025-11-01T15:03:31.572458,B
5869,2025-11-01T15:03:32.572461,B
5870,2025-11-01T15:03:33.572464,B
5871,2025-11-01T15:03:34.572468,P
5872,2025-11-01T15:03:35.572471,B
5873,2025-11-01T15:03:36.572475,P
5874,2025-11-01T15:03:37.572478,B
5875,2025-11-01T15:03:38.572481,B
5876,2025-11-01T15:03:39.572485,P
5877,2025-11-01T15:03:40.572488,B
5878,2025-11-01T15:03:41.572492,P
5879,2025-11-01T15:03:42.572496,P
5880,2025-11-01T15:03:43.572590,B
5881,2025-11-01T15:03:44.572607,P
5882,2025-11-01T15:03:45.572611,P
5883,2025-11-01T15:03:46.572614,B
5884,2025-11-01T15:03:47.572618,B
5885,2025-11-01T15:03:48.572656,B
5886,2025-11-01T15:03:49.572660,P
5887,2025-11-01T15:03:50.572663,P
5888,2025-11-01T15:03:51.572666,P
5889,2025-11-01T15:03:52.572669,P
5890,2025-11-01T15:03:53.572672,P
5891,2025-11-01T15:03:54.572676,T
5892,2025-11-01T15:03:55.572680,B
5893,2025-11-01T15:03:56.572683,B
5894,2025-11-01T15:03:57.572686,P
5895,2025-11-01T15:03:58.572689,P
5896,2025-11-01T15:03:59.572692,B
5897,2025-11-01T15:04:00.572719,T
5898,2025-11-01T15:04:01.572724,P
5899,2025-11-01T15:04:02.572728,P
5900,2025-11-01T15:04:03.572731,B
5901,2025-11-01T15:04:04.572735,P
5902,2025-11-01T15:04:05.572738,B
5903,2025-11-01T15:04:06.572742,B
5904,2025-11-01T15:04:07.572746,P
5905,2025-11-01T15:04:08.572750,P
5906,2025-11-01T15:04:09.572753,P
5907,2025-11-01T15:04:10.572757,P
5908,2025-11-01T15:04:11.572760,T
5909,2025-11-01T15:04:12.572764,B
5910,2025-11-01T15:04:13.572767,B
5911,2025-11-01T15:04:14.572771,B
5912,2025-11-01T15:04:15.572774,B
5913,2025-11-01T15:04:16.572778,T
5914,2025-11-01T15:04:17.572781,B
5915,2025-11-01T15:04:18.572785,T
5916,2025-11-01T15:04:19.572788,P
5917,2025-11-01T15:04:20.572792,B
5918,2025-11-01T15:04:21.572795,B
5919,2025-11-01T15:04:22.572799,B
5920,2025-11-01T15:04:23.572803,P
5921,2025-11-01T15:04:24.572806,T
5922,2025-11-01T15:04:25.572810,B
5923,2025-11-01T15:04:26.572813,P
5924,2025-11-01T15:04:27.572817,P
5925,2025-11-01T15:04:28.572820,P
5926,2025-11-01T15:04:29.572825,B
5927,2025-11-01T15:04:30.572828,B
5928,2025-11-01T15:04:31.572832,B
5929,2025-11-01T15:04:32.572835,B
5930,2025-11-01T15:04:33.572839,T
5931,2025-11-01T15:04:34.572842,T
5932,2025-11-01T15:04:35.572846,B
5933,2025-11-01T15:04:36.572849,B
5934,2025-11-01T15:04:37.572853,P
5935,2025-11-01T15:04:38.572856,B
5936,2025-11-01T15:04:39.572860,T
5937,2025-11-01T15:04:40.572863,B
5938,2025-11-01T15:04:41.572867,P
5939,2025-11-01T15:04:42.572870,P
5940,2025-11-01T15:04:43.572873,B
5941,2025-11-01T15:04:44.572877,P
5942,2025-11-01T15:04:45.572880,P
5943,2025-11-01T15:04:46.572884,P
5944,2025-11-01T15:04:47.572887,B
5945,2025-11-01T15:04:48.572891,P
5946,2025-11-01T15:04:49.572894,P
5947,2025-11-01T15:04:50.572898,B
5948,2025-11-01T15:04:51.572901,P
5949,2025-11-01T15:04:52.572905,B
5950,2025-11-01T15:04:53.572908,B
5951,2025-11-01T15:04:54.572912,P
5952,2025-11-01T15:04:55.572915,B
5953,2025-11-01T15:04:56.572919,B
5954,2025-11-01T15:04:57.572922,P
5955,2025-11-01T15:04:58.572926,P
5956,2025-11-01T15:04:59.572929,P
5957,2025-11-01T15:05:00.572933,P
5958,2025-11-01T15:05:01.572936,P
5959,2025-11-01T15:05:02.572940,P
5960,2025-11-01T15:05:03.572943,P
5961,2025-11-01T15:05:04.572947,P
5962,2025-11-01T15:05:05.572950,T
5963,2025-11-01T15:05:06.572954,B
5964,2025-11-01T15:05:07.572957,P
5965,2025-11-01T15:05:08.572961,P
5966,2025-11-01T15:05:09.572964,B
5967,2025-11-01T15:05:10.572968,B
5968,2025-11-01T15:05:11.572971,B
5969,2025-11-01T15:05:12.572975,B
5970,2025-11-01T15:05:13.572978,B
5971,2025-11-01T15:05:14.572982,B
5972,2025-11-01T15:05:15.572985,B
5973,2025-11-01T15:05:16.572989,B
5974,2025-11-01T15:05:17.572992,B
5975,2025-11-01T15:05:18.572996,P
5976,2025-11-01T15:05:19.572999,B
5977,2025-11-01T15:05:20.573003,B
5978,2025-11-01T15:05:21.573006,P
5979,2025-11-01T15:05:22.573010,B
5980,2025-11-01T15:05:23.573013,T
5981,2025-11-01T15:05:24.573016,B
5982,2025-11-01T15:05:25.573020,P
5983,2025-11-01T15:05:26.573023,B
5984,2025-11-01T15:05:27.573027,P
5985,2025-11-01T15:05:28.573030,B
5986,2025-11-01T15:05:29.573034,P
5987,2025-11-01T15:05:30.573037,B
5988,2025-11-01T15:05:31.573041,P
5989,2025-11-01T15:05:32.573044,B
5990,2025-11-01T15:05:33.573048,B
5991,2025-11-01T15:05:34.573051,B
5992,2025-11-01T15:05:35.573055,P
5993,2025-11-01T15:05:36.573058,P
5994,2025-11-01T15:05:37.573061,B
5995,2025-11-01T15:05:38.573065,P
5996,2025-11-01T15:05:39.573068,B
5997,2025-11-01T15:05:40.573072,P
5998,2025-11-01T15:05:41.573075,T
5999,2025-11-01T15:05:42.573079,P
6000,2025-11-01T15:05:43.573082,P
6001,2025-11-01T15:05:44.573086,B
6002,2025-11-01T15:05:45.573089,B
6003,2025-11-01T15:05:46.573093,P
6004,2025-11-01T15:05:47.573096,P
6005,2025-11-01T15:05:48.573100,T
6006,2025-11-01T15:05:49.573103,T
6007,2025-11-01T15:05:50.573106,T
6008,2025-11-01T15:05:51.573111,P
6009,2025-11-01T15:05:52.573114,P
6010,2025-11-01T15:05:53.573118,P
6011,2025-11-01T15:05:54.573121,B
6012,2025-11-01T15:05:55.573125,B
6013,2025-11-01T15:05:56.573128,P
6014,2025-11-01T15:05:57.573132,B
6015,2025-11-01T15:05:58.573135,B
6016,2025-11-01T15:05:59.573139,B
6017,2025-11-01T15:06:00.573142,B
6018,2025-11-01T15:06:01.573146,P
6019,2025-11-01T15:06:02.573149,P
6020,2025-11-01T15:06:03.573153,P
6021,2025-11-01T15:06:04.573156,B
6022,2025-11-01T15:06:05.573160,T
6023,2025-11-01T15:06:06.573163,P
6024,2025-11-01T15:06:07.573166,B
6025,2025-11-01T15:06:08.573170,P
6026,2025-11-01T15:06:09.573173,P
6027,2025-11-01T15:06:10.573177,B
6028,2025-11-01T15:06:11.573183,B
6029,2025-11-01T15:06:12.573186,P
6030,2025-11-01T15:06:13.573190,B
6031,2025-11-01T15:06:14.573193,P
6032,2025-11-01T15:06:15.573197,P
6033,2025-11-01T15:06:16.573200,B
6034,2025-11-01T15:06:17.573204,B
6035,2025-11-01T15:06:18.573207,P
6036,2025-11-01T15:06:19.573211,T
6037,2025-11-01T15:06:20.573214,P
6038,2025-11-01T15:06:21.573218,B
6039,2025-11-01T15:06:22.573221,B
6040,2025-11-01T15:06:23.573225,P
6041,2025-11-01T15:06:24.573228,P
6042,2025-11-01T15:06:25.573231,P
6043,2025-11-01T15:06:26.573235,B
6044,2025-11-01T15:06:27.573238,P
6045,2025-11-01T15:06:28.573242,B
6046,2025-11-01T15:06:29.573245,P
6047,2025-11-01T15:06:30.573249,B
6048,2025-11-01T15:06:31.573252,P
6049,2025-11-01T15:06:32.573256,P
6050,2025-11-01T15:06:33.573259,B
6051,2025-11-01T15:06:34.573263,B
6052,2025-11-01T15:06:35.573267,B
6053,2025-11-01T15:06:36.573271,B
6054,2025-11-01T15:06:37.573274,B
6055,2025-11-01T15:06:38.573278,B
6056,2025-11-01T15:06:39.573281,P
6057,2025-11-01T15:06:40.573285,B
6058,2025-11-01T15:06:41.573288,P
6059,2025-11-01T15:06:42.573292,B
6060,2025-11-01T15:06:43.573295,B
6061,2025-11-01T15:06:44.573299,P
6062,2025-11-01T15:06:45.573302,P
6063,2025-11-01T15:06:46.573305,B
6064,2025-11-01T15:06:47.573309,B
6065,2025-11-01T15:06:48.573312,P
6066,2025-11-01T15:06:49.573316,B
6067,2025-11-01T15:06:50.573321,P
6068,2025-11-01T15:06:51.573324,B
6069,2025-11-01T15:06:52.573328,T
6070,2025-11-01T15:06:53.573331,B
6071,2025-11-01T15:06:54.573335,B
6072,2025-11-01T15:06:55.573338,B
6073,2025-11-01T15:06:56.573341,B
6074,2025-11-01T15:06:57.573345,T
6075,2025-11-01T15:06:58.573348,P
6076,2025-11-01T15:06:59.573352,B
6077,2025-11-01T15:07:00.573355,T
6078,2025-11-01T15:07:01.573359,B
6079,2025-11-01T15:07:02.573362,B
6080,2025-11-01T15:07:03.573366,T
6081,2025-11-01T15:07:04.573369,B
6082,2025-11-01T15:07:05.573373,T
6083,2025-11-01T15:07:06.573376,B
6084,2025-11-01T15:07:07.573380,B
6085,2025-11-01T15:07:08.573383,B
6086,2025-11-01T15:07:09.573387,B
6087,2025-11-01T15:07:10.573390,P
6088,2025-11-01T15:07:11.573394,B
6089,2025-11-01T15:07:12.573397,B
6090,2025-11-01T15:07:13.573401,B
6091,2025-11-01T15:07:14.573404,P
6092,2025-11-01T15:07:15.573407,B
6093,2025-11-01T15:07:16.573411,P
6094,2025-11-01T15:07:17.573414,B
6095,2025-11-01T15:07:18.573418,P
6096,2025-11-01T15:07:19.573421,B
6097,2025-11-01T15:07:20.573425,B
6098,2025-11-01T15:07:21.573428,T
6099,2025-11-01T15:07:22.573432,P
6100,2025-11-01T15:07:23.573435,P
6101,2025-11-01T15:07:24.573439,B
6102,2025-11-01T15:07:25.573442,P
6103,2025-11-01T15:07:26.573446,T
6104,2025-11-01T15:07:27.573449,P
6105,2025-11-01T15:07:28.573453,P
6106,2025-11-01T15:07:29.573456,P
6107,2025-11-01T15:07:30.573459,B
6108,2025-11-01T15:07:31.573463,B
6109,2025-11-01T15:07:32.573466,B
6110,2025-11-01T15:07:33.573470,T
6111,2025-11-01T15:07:34.573473,P
6112,2025-11-01T15:07:35.573477,P
6113,2025-11-01T15:07:36.573481,P
6114,2025-11-01T15:07:37.573590,B
6115,2025-11-01T15:07:38.573603,B
6116,2025-11-01T15:07:39.573607,B
6117,2025-11-01T15:07:40.573612,T
6118,2025-11-01T15:07:41.573615,B
6119,2025-11-01T15:07:42.573619,B
6120,2025-11-01T15:07:43.573623,P
6121,2025-11-01T15:07:44.573626,B
6122,2025-11-01T15:07:45.573630,B
6123,2025-11-01T15:07:46.573633,T
6124,2025-11-01T15:07:47.573637,B
6125,2025-11-01T15:07:48.573640,P
6126,2025-11-01T15:07:49.573644,B
6127,2025-11-01T15:07:50.573648,B
6128,2025-11-01T15:07:51.573651,P
6129,2025-11-01T15:07:52.573655,T
6130,2025-11-01T15:07:53.573658,B
6131,2025-11-01T15:07:54.573662,B
6132,2025-11-01T15:07:55.573665,P
6133,2025-11-01T15:07:56.573669,B
6134,2025-11-01T15:07:57.573672,P
6135,2025-11-01T15:07:58.573675,P
6136,2025-11-01T15:07:59.573679,B
6137,2025-11-01T15:08:00.573682,B
6138,2025-11-01T15:08:01.573686,P
6139,2025-11-01T15:08:02.573690,P
6140,2025-11-01T15:08:03.573693,B
6141,2025-11-01T15:08:04.573697,P
6142,2025-11-01T15:08:05.573700,B
6143,2025-11-01T15:08:06.573713,P
6144,2025-11-01T15:08:07.573716,P
6145,2025-11-01T15:08:08.573720,T
6146,2025-11-01T15:08:09.573724,P
6147,2025-11-01T15:08:10.573727,T
6148,2025-11-01T15:08:11.573731,B
6149,2025-11-01T15:08:12.573734,B
6150,2025-11-01T15:08:13.573738,B
6151,2025-11-01T15:08:14.573741,T
6152,2025-11-01T15:08:15.573745,P
6153,2025-11-01T15:08:16.573748,P
6154,2025-11-01T15:08:17.573752,T
6155,2025-11-01T15:08:18.573755,B
6156,2025-11-01T15:08:19.573759,T
6157,2025-11-01T15:08:20.573762,B
6158,2025-11-01T15:08:21.573766,P
6159,2025-11-01T15:08:22.573769,P
6160,2025-11-01T15:08:23.573773,B
6161,2025-11-01T15:08:24.573776,P
6162,2025-11-01T15:08:25.573780,B
6163,2025-11-01T15:08:26.573783,T
6164,2025-11-01T15:08:27.573787,B
6165,2025-11-01T15:08:28.573790,T
6166,2025-11-01T15:08:29.573794,B
6167,2025-11-01T15:08:30.573797,P
6168,2025-11-01T15:08:31.573801,B
6169,2025-11-01T15:08:32.573804,T
6170,2025-11-01T15:08:33.573808,P
6171,2025-11-01T15:08:34.573811,P
6172,2025-11-01T15:08:35.573815,P
6173,2025-11-01T15:08:36.573819,B
6174,2025-11-01T15:08:37.573822,B
6175,2025-11-01T15:08:38.573825,P
6176,2025-11-01T15:08:39.573829,B
6177,2025-11-01T15:08:40.573832,B
6178,2025-11-01T15:08:41.573836,P
6179,2025-11-01T15:08:42.573839,B
6180,2025-11-01T15:08:43.573843,P
6181,2025-11-01T15:08:44.573846,P
6182,2025-11-01T15:08:45.573850,T
6183,2025-11-01T15:08:46.573853,P
6184,2025-11-01T15:08:47.573857,P
6185,2025-11-01T15:08:48.573860,B
6186,2025-11-01T15:08:49.573864,P
6187,2025-11-01T15:08:50.573867,P
6188,2025-11-01T15:08:51.573871,B
6189,2025-11-01T15:08:52.573874,P
6190,2025-11-01T15:08:53.573878,P
6191,2025-11-01T15:08:54.573882,B
6192,2025-11-01T15:08:55.573885,B
6193,2025-11-01T15:08:56.573888,P
6194,2025-11-01T15:08:57.573892,P
6195,2025-11-01T15:08:58.573895,B
6196,2025-11-01T15:08:59.573899,B
6197,2025-11-01T15:09:00.573902,B
6198,2025-11-01T15:09:01.573906,P
6199,2025-11-01T15:09:02.573909,B
6200,2025-11-01T15:09:03.573913,P
6201,2025-11-01T15:09:04.573916,B
6202,2025-11-01T15:09:05.573920,T
6203,2025-11-01T15:09:06.573923,P
6204,2025-11-01T15:09:07.573927,B
6205,2025-11-01T15:09:08.573930,B
6206,2025-11-01T15:09:09.573934,B
6207,2025-11-01T15:09:10.573937,T
6208,2025-11-01T15:09:11.573941,P
6209,2025-11-01T15:09:12.573944,P
6210,2025-11-01T15:09:13.573948,P
6211,2025-11-01T15:09:14.573951,P
6212,2025-11-01T15:09:15.573955,B
6213,2025-11-01T15:09:16.573958,P
6214,2025-11-01T15:09:17.573962,P
6215,2025-11-01T15:09:18.573965,T
6216,2025-11-01T15:09:19.573969,P
6217,2025-11-01T15:09:20.573972,P
6218,2025-11-01T15:09:21.573976,B
6219,2025-11-01T15:09:22.573979,B
6220,2025-11-01T15:09:23.573983,P
6221,2025-11-01T15:09:24.573986,B
6222,2025-11-01T15:09:25.573990,B
6223,2025-11-01T15:09:26.573993,P
6224,2025-11-01T15:09:27.573997,B
6225,2025-11-01T15:09:28.574000,T
6226,2025-11-01T15:09:29.574004,P
6227,2025-11-01T15:09:30.574007,P
6228,2025-11-01T15:09:31.574011,P
6229,2025-11-01T15:09:32.574014,P
6230,2025-11-01T15:09:33.574018,T
6231,2025-11-01T15:09:34.574021,P
6232,2025-11-01T15:09:35.574025,B
6233,2025-11-01T15:09:36.574028,P
6234,2025-11-01T15:09:37.574032,B
6235,2025-11-01T15:09:38.574035,T
6236,2025-11-01T15:09:39.574038,B
6237,2025-11-01T15:09:40.574042,B
6238,2025-11-01T15:09:41.574047,B
6239,2025-11-01T15:09:42.574050,B
6240,2025-11-01T15:09:43.574054,P
6241,2025-11-01T15:09:44.574057,B
6242,2025-11-01T15:09:45.574061,P
6243,2025-11-01T15:09:46.574065,P
6244,2025-11-01T15:09:47.574068,B
6245,2025-11-01T15:09:48.574072,P
6246,2025-11-01T15:09:49.574075,T
6247,2025-11-01T15:09:50.574079,P
6248,2025-11-01T15:09:51.574082,B
6249,2025-11-01T15:09:52.574086,B
6250,2025-11-01T15:09:53.574089,T
6251,2025-11-01T15:09:54.574093,P
6252,2025-11-01T15:09:55.574096,P
6253,2025-11-01T15:09:56.574099,P
6254,2025-11-01T15:09:57.574103,P
6255,2025-11-01T15:09:58.574107,P
6256,2025-11-01T15:09:59.574110,P
6257,2025-11-01T15:10:00.574113,P
6258,2025-11-01T15:10:01.574117,B
6259,2025-11-01T15:10:02.574120,P
6260,2025-11-01T15:10:03.574124,B
6261,2025-11-01T15:10:04.574127,P
6262,2025-11-01T15:10:05.574133,B
6263,2025-11-01T15:10:06.574136,B
6264,2025-11-01T15:10:07.574140,T
6265,2025-11-01T15:10:08.574143,P
6266,2025-11-01T15:10:09.574147,B
6267,2025-11-01T15:10:10.574150,B
6268,2025-11-01T15:10:11.574154,P
6269,2025-11-01T15:10:12.574157,P
6270,2025-11-01T15:10:13.574161,B
6271,2025-11-01T15:10:14.574164,B
6272,2025-11-01T15:10:15.574168,T
6273,2025-11-01T15:10:16.574171,B
6274,2025-11-01T15:10:17.574174,B
6275,2025-11-01T15:10:18.574178,T
6276,2025-11-01T15:10:19.574181,B
6277,2025-11-01T15:10:20.574185,P
6278,2025-11-01T15:10:21.574188,P
6279,2025-11-01T15:10:22.574192,B
6280,2025-11-01T15:10:23.574195,B
6281,2025-11-01T15:10:24.574199,B
6282,2025-11-01T15:10:25.574202,B
6283,2025-11-01T15:10:26.574206,P
6284,2025-11-01T15:10:27.574209,P
6285,2025-11-01T15:10:28.574212,B
6286,2025-11-01T15:10:29.574217,P
6287,2025-11-01T15:10:30.574221,T
6288,2025-11-01T15:10:31.574224,P
6289,2025-11-01T15:10:32.574228,B
6290,2025-11-01T15:10:33.574231,B
6291,2025-11-01T15:10:34.574235,B
6292,2025-11-01T15:10:35.574238,B
6293,2025-11-01T15:10:36.574241,B
6294,2025-11-01T15:10:37.574245,B
6295,2025-11-01T15:10:38.574248,B
6296,2025-11-01T15:10:39.574252,P
6297,2025-11-01T15:10:40.574255,B
6298,2025-11-01T15:10:41.574258,P
6299,2025-11-01T15:10:42.574262,P
6300,2025-11-01T15:10:43.574265,B
6301,2025-11-01T15:10:44.574270,P
6302,2025-11-01T15:10:45.574273,B
6303,2025-11-01T15:10:46.574277,T
6304,2025-11-01T15:10:47.574280,P
6305,2025-11-01T15:10:48.574284,B
6306,2025-11-01T15:10:49.574287,P
6307,2025-11-01T15:10:50.574290,B
6308,2025-11-01T15:10:51.574294,P
6309,2025-11-01T15:10:52.574297,P
6310,2025-11-01T15:10:53.574301,P
6311,2025-11-01T15:10:54.574304,P
6312,2025-11-01T15:10:55.574308,P
6313,2025-11-01T15:10:56.574311,P
6314,2025-11-01T15:10:57.574315,P
6315,2025-11-01T15:10:58.574319,B
6316,2025-11-01T15:10:59.574322,B
6317,2025-11-01T15:11:00.574326,B
6318,2025-11-01T15:11:01.574329,P
6319,2025-11-01T15:11:02.574333,P
6320,2025-11-01T15:11:03.574336,B
6321,2025-11-01T15:11:04.574340,B
6322,2025-11-01T15:11:05.574343,P
6323,2025-11-01T15:11:06.574347,P
6324,2025-11-01T15:11:07.574350,B
6325,2025-11-01T15:11:08.574353,P
6326,2025-11-01T15:11:09.574357,B
6327,2025-11-01T15:11:10.574360,P
6328,2025-11-01T15:11:11.574364,B
6329,2025-11-01T15:11:12.574367,P
6330,2025-11-01T15:11:13.574371,B
6331,2025-11-01T15:11:14.574374,P
6332,2025-11-01T15:11:15.574378,P
6333,2025-11-01T15:11:16.574381,B
6334,2025-11-01T15:11:17.574384,P
6335,2025-11-01T15:11:18.574388,P
6336,2025-11-01T15:11:19.574391,P
6337,2025-11-01T15:11:20.574395,P
6338,2025-11-01T15:11:21.574398,B
6339,2025-11-01T15:11:22.574402,B
6340,2025-11-01T15:11:23.574405,P
6341,2025-11-01T15:11:24.574409,B
6342,2025-11-01T15:11:25.574412,P
6343,2025-11-01T15:11:26.574416,T
6344,2025-11-01T15:11:27.574419,P
6345,2025-11-01T15:11:28.574423,P
6346,2025-11-01T15:11:29.574427,P
6347,2025-11-01T15:11:30.574430,B
6348,2025-11-01T15:11:31.574480,P
6349,2025-11-01T15:11:32.574491,P
6350,2025-11-01T15:11:33.574497,B
6351,2025-11-01T15:11:34.574503,P
6352,2025-11-01T15:11:35.574510,P
6353,2025-11-01T15:11:36.574515,P
6354,2025-11-01T15:11:37.574519,P
6355,2025-11-01T15:11:38.574522,P
6356,2025-11-01T15:11:39.574526,B
6357,2025-11-01T15:11:40.574529,B
6358,2025-11-01T15:11:41.574541,B
6359,2025-11-01T15:11:42.574545,B
6360,2025-11-01T15:11:43.574548,P
6361,2025-11-01T15:11:44.574552,T
6362,2025-11-01T15:11:45.574555,P
6363,2025-11-01T15:11:46.574559,B
6364,2025-11-01T15:11:47.574562,B
6365,2025-11-01T15:11:48.574566,B
6366,2025-11-01T15:11:49.574569,B
6367,2025-11-01T15:11:50.574573,P
6368,2025-11-01T15:11:51.574576,P
6369,2025-11-01T15:11:52.574580,B
6370,2025-11-01T15:11:53.574583,B
6371,2025-11-01T15:11:54.574587,B
6372,2025-11-01T15:11:55.574590,B
6373,2025-11-01T15:11:56.574594,B
6374,2025-11-01T15:11:57.574597,T
6375,2025-11-01T15:11:58.574601,P
6376,2025-11-01T15:11:59.574604,B
6377,2025-11-01T15:12:00.574607,B
6378,2025-11-01T15:12:01.574611,B
6379,2025-11-01T15:12:02.574614,B
6380,2025-11-01T15:12:03.574618,B
6381,2025-11-01T15:12:04.574621,P
6382,2025-11-01T15:12:05.574625,P
6383,2025-11-01T15:12:06.574628,B
6384,2025-11-01T15:12:07.574632,T
6385,2025-11-01T15:12:08.574635,P
6386,2025-11-01T15:12:09.574639,P
6387,2025-11-01T15:12:10.574642,P
6388,2025-11-01T15:12:11.574646,P
6389,2025-11-01T15:12:12.574649,B
6390,2025-11-01T15:12:13.574653,P
6391,2025-11-01T15:12:14.574656,P
6392,2025-11-01T15:12:15.574660,P
6393,2025-11-01T15:12:16.574663,P
6394,2025-11-01T15:12:17.574667,P
6395,2025-11-01T15:12:18.574670,B
6396,2025-11-01T15:12:19.574674,B
6397,2025-11-01T15:12:20.574677,P
6398,2025-11-01T15:12:21.574681,B
6399,2025-11-01T15:12:22.574684,P
6400,2025-11-01T15:12:23.574688,P
6401,2025-11-01T15:12:24.574691,B
6402,2025-11-01T15:12:25.574695,B
6403,2025-11-01T15:12:26.574698,B
6404,2025-11-01T15:12:27.574702,B
6405,2025-11-01T15:12:28.574705,B
6406,2025-11-01T15:12:29.574709,B
6407,2025-11-01T15:12:30.574712,T
6408,2025-11-01T15:12:31.574715,B
6409,2025-11-01T15:12:32.574719,P
6410,2025-11-01T15:12:33.574722,B
6411,2025-11-01T15:12:34.574726,B
6412,2025-11-01T15:12:35.574729,P
6413,2025-11-01T15:12:36.574733,P
6414,2025-11-01T15:12:37.574737,B
6415,2025-11-01T15:12:38.574740,P
6416,2025-11-01T15:12:39.574743,B
6417,2025-11-01T15:12:40.574747,T
6418,2025-11-01T15:12:41.574750,P
6419,2025-11-01T15:12:42.574754,B
6420,2025-11-01T15:12:43.574757,P
6421,2025-11-01T15:12:44.574761,P
6422,2025-11-01T15:12:45.574764,B
6423,2025-11-01T15:12:46.574770,B
6424,2025-11-01T15:12:47.574774,P
6425,2025-11-01T15:12:48.574778,P
6426,2025-11-01T15:12:49.574781,B
6427,2025-11-01T15:12:50.574784,B
6428,2025-11-01T15:12:51.574788,B
6429,2025-11-01T15:12:52.574791,P
6430,2025-11-01T15:12:53.574795,B
6431,2025-11-01T15:12:54.574798,P
6432,2025-11-01T15:12:55.574802,P
6433,2025-11-01T15:12:56.574805,B
6434,2025-11-01T15:12:57.574808,P
6435,2025-11-01T15:12:58.574812,B
6436,2025-11-01T15:12:59.574815,B
6437,2025-11-01T15:13:00.574819,B
6438,2025-11-01T15:13:01.574822,B
6439,2025-11-01T15:13:02.574825,B
6440,2025-11-01T15:13:03.574829,B
6441,2025-11-01T15:13:04.574832,B
6442,2025-11-01T15:13:05.574836,B
6443,2025-11-01T15:13:06.574839,P
6444,2025-11-01T15:13:07.574843,B
6445,2025-11-01T15:13:08.574846,T
6446,2025-11-01T15:13:09.574850,T
6447,2025-11-01T15:13:10.574853,B
6448,2025-11-01T15:13:11.574857,T
6449,2025-11-01T15:13:12.574860,P
6450,2025-11-01T15:13:13.574863,B
6451,2025-11-01T15:13:14.574867,P
6452,2025-11-01T15:13:15.574870,B
6453,2025-11-01T15:13:16.574874,T
6454,2025-11-01T15:13:17.574877,P
6455,2025-11-01T15:13:18.574881,B
6456,2025-11-01T15:13:19.574884,P
6457,2025-11-01T15:13:20.574888,B
6458,2025-11-01T15:13:21.574891,B
6459,2025-11-01T15:13:22.574895,B
6460,2025-11-01T15:13:23.574898,B
